link,street,city,state,zip,square_feet,price,bedrooms,bathroom,type,,,,,,,,,,
https://www.trulia.com/foreclosure/3242575323-2765-John-F-Kennedy-Blvd-Jersey-City-NJ-07306,2765 John F Kennedy Blvd,Jersey City,NJ,7306,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3242579425-11-Thorne-St-Jersey-City-NJ-07307,11 Thorne St,Jersey City,NJ,7307,n/a,Single Family Residential,Parking: Garage,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1070445624-126-Bidwell-Ave-Jersey-City-NJ-07305,126 Bidwell Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Parking Spaces: 4,Style: Colonial,,,,,,,,,,
https://www.trulia.com/foreclosure/3146896019-231-Grant-Ave-Jersey-City-NJ-07305,231 Grant Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3171122977-525-Central-Ave-Jersey-City-NJ-07307,525 Central Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3171708466-399-Armstrong-Ave-Jersey-City-NJ-07305,399 Armstrong Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3226707489-69-Armstrong-Ave-Jersey-City-NJ-07305,69 Armstrong Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Built In 1909,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3231250293-333-Forrest-St-Jersey-City-NJ-07304,333 Forrest St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3243002300-611-Bramhall-Ave-Jersey-City-NJ-07304,611 Bramhall Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,2 Units,Style: Cape Cod,,,,,,,,,,
https://www.trulia.com/foreclosure/3259678220-203-Duncan-Ave-Jersey-City-NJ-07306,203 Duncan Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1044523472-238-Wilkinson-Ave-Jersey-City-NJ-07305,238 Wilkinson Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1020115998-283-Ege-Ave-Jersey-City-NJ-07304,283 Ege Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Parking: Garage,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1025517687-130-Bidwell-Ave-Jersey-City-NJ-07305,130 Bidwell Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1026553175-9-Lembeck-Ave-Jersey-City-NJ-07305,9 Lembeck Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Parking Spaces: 2,Style: Colonial,,,,,,,,,,
https://www.trulia.com/foreclosure/1040662017-112-Clendenny-Ave-Jersey-City-NJ-07304,112 Clendenny Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 3 story,1 Unit,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1042026893-148-W-Side-Ave-Jersey-City-NJ-07305,148 W Side Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Exterior Walls: Brick,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1042589604-282-Winfield-Ave-Jersey-City-NJ-07305,282 Winfield Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/1042672291-124-Thorne-St-Jersey-City-NJ-07307,124 Thorne St,Jersey City,NJ,7307,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/1043493282-189-Grant-Ave-Jersey-City-NJ-07305,189 Grant Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/1043814675-2245-John-F-Kennedy-Blvd-Jersey-City-NJ-07304,2245 John F Kennedy Blvd,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1045683071-298-Arlington-Ave-Jersey-City-NJ-07304,298 Arlington Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 25 story,Construction: Brick,,,,,,,,,,,
https://www.trulia.com/foreclosure/1051276418-12-Cator-Ave-Jersey-City-NJ-07305,12 Cator Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,2 Units,,,,,,,,,,,
https://www.trulia.com/foreclosure/1064446196-278-Randolph-Ave-Jersey-City-NJ-07304,278 Randolph Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1069735926-75-Grant-Ave-Jersey-City-NJ-07305,75 Grant Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/1072983066-41-Union-St-Jersey-City-NJ-07304,41 Union St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/1073916196-270-Columbia-Ave-Jersey-City-NJ-07307,270 Columbia Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Built In 1927,Parking: Garage,2 Units,,,,,,,,,,
https://www.trulia.com/foreclosure/1080626513-55-Atlantic-St-Jersey-City-NJ-07304,55 Atlantic St,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Construction: Frame,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1080684563-609-Palisade-Ave-Jersey-City-NJ-07307,609 Palisade Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Parking: Garage,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1081981103-102-Randolph-Ave-Jersey-City-NJ-07305,102 Randolph Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1082261693-435-Pacific-Ave-Jersey-City-NJ-07304,435 Pacific Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Exterior Walls: Brick,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/1085997647-66-Oak-St-Jersey-City-NJ-07304,66 Oak St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story,1 Unit,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/1086203047-126-Old-Bergen-Rd-Jersey-City-NJ-07305,126 Old Bergen Rd,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/1093357193-556-Bergen-Ave-Jersey-City-NJ-07304,556 Bergen Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Exterior Walls: Brick,Style: Colonial,,,,,,,,,,
https://www.trulia.com/foreclosure/3004380634-639-Garfield-Ave-Jersey-City-NJ-07305,639 Garfield Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Parking: Garage,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3005819628-83-Williams-Ave-Jersey-City-NJ-07304,83 Williams Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 3 story,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3007213607-12-Bayview-Ave-Jersey-City-NJ-07305,12 Bayview Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3009411373-676-Liberty-Ave-Jersey-City-NJ-07307,676 Liberty Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3040496048-223-Cator-Ave-Jersey-City-NJ-07305,223 Cator Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,3 Units,Style: Cape Cod,,,,,,,,,,
https://www.trulia.com/foreclosure/3043351874-152-Van-Horne-St-Jersey-City-NJ-07304,152 Van Horne St,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3046040377-41-Bergen-Ave-Jersey-City-NJ-07305,41 Bergen Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Parking Spaces: 2,Style: Colonial,,,,,,,,,,
https://www.trulia.com/foreclosure/3053109962-149-Myrtle-Ave-Jersey-City-NJ-07305,149 Myrtle Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3061657501-392-Union-St-Jersey-City-NJ-07304,392 Union St,Jersey City,NJ,7304,n/a,Single Family Residential,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,,
https://www.trulia.com/foreclosure/3064706310-2-Towers-St-Jersey-City-NJ-07305,2 Towers St,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3076735108-198-Danforth-Ave-Jersey-City-NJ-07305,198 Danforth Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Construction: Brick,,,,,,,,,,,
https://www.trulia.com/foreclosure/3077297312-233-Jewett-Ave-Jersey-City-NJ-07304,233 Jewett Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 3 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3090048123-44-Belmont-Ave-Jersey-City-NJ-07304,44 Belmont Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3090411936-166-New-York-Ave-Jersey-City-NJ-07307,166 New York Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Built In 1880,1 Unit,,,,,,,,,,,
https://www.trulia.com/foreclosure/3091770699-102-Mallory-Ave-Jersey-City-NJ-07304,102 Mallory Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Parking: Garage,Construction: Frame,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3097780955-316-Garfield-Ave-Jersey-City-NJ-07305,316 Garfield Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3119527334-118-Lexington-Ave-Jersey-City-NJ-07304,118 Lexington Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Built In 1905,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3131928784-672-Liberty-Ave-Jersey-City-NJ-07307,672 Liberty Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3135183373-163-Fairview-Ave-Jersey-City-NJ-07304,163 Fairview Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3136292781-290-Bergen-Ave-Jersey-City-NJ-07305,290 Bergen Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3142470361-144-Romaine-Ave-Jersey-City-NJ-07306,144 Romaine Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3147118921-419-Stegman-Pkwy-Jersey-City-NJ-07305,419 Stegman Pkwy,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3151255095-160-Carteret-Ave-Jersey-City-NJ-07305,160 Carteret Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3152152693-86-Garfield-Ave-Jersey-City-NJ-07305,86 Garfield Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Parking: Garage,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3164208435-9-Delaware-Ave-Jersey-City-NJ-07304,9 Delaware Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3164498735-41-Delmar-Rd-Jersey-City-NJ-07305,41 Delmar Rd,Jersey City,NJ,7305,n/a,Single Family Residential,2 Units,County: Hudson,,,,,,,,,,,
https://www.trulia.com/foreclosure/3164771912-277-Van-Nostrand-Ave-Jersey-City-NJ-07305,277 Van Nostrand Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Parking: Underground/Basement,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3168930900-158-Grant-Ave-Jersey-City-NJ-07305,158 Grant Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story with basement,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3169523716-594-Ocean-Ave-Jersey-City-NJ-07305,594 Ocean Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3169987583-384-Fulton-Ave-Jersey-City-NJ-07305,384 Fulton Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/property/3169996563-33-Rutgers-Ave-Jersey-City-NJ-07305,33 Rutgers Ave,Jersey City,NJ,7305,n/a,"229,783",Single-Family Home,,,,,,,,,,,,
https://www.trulia.com/foreclosure/3171117556-926-Pavonia-Ave-Jersey-City-NJ-07306,926 Pavonia Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Stories: 3 story,3 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3171718857-100-Logan-Ave-Jersey-City-NJ-07306,100 Logan Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3173161667-10-Miller-St-Jersey-City-NJ-07304,10 Miller St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3173870036-212-Bidwell-Ave-1-Jersey-City-NJ-07305,212 Bidwell Ave #1,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Construction: Brick,,,,,,,,,,,
https://www.trulia.com/foreclosure/3173871194-249-Bowers-St-Jersey-City-NJ-07307,249 Bowers St,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Subdivision: PORT IMPERIAL CONDOMINIUM,,,,,,,,,,,
https://www.trulia.com/foreclosure/3173876973-335-Lembeck-Ave-Jersey-City-NJ-07305,335 Lembeck Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3173877077-53-Montrose-Ave-Jersey-City-NJ-07307,53 Montrose Ave,Jersey City,NJ,7307,n/a,Single Family Residential,Parking: Garage,2 Units,Style: Cape Cod,,,,,,,,,,
https://www.trulia.com/foreclosure/3173894726-137-Terhune-Ave-Jersey-City-NJ-07305,137 Terhune Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3174207973-541-Ocean-Ave-Jersey-City-NJ-07305,541 Ocean Ave,Jersey City,NJ,7305,n/a,Single Family Residential,1 Unit,County: Hudson,,,,,,,,,,,
https://www.trulia.com/foreclosure/3175242753-30-Sherman-Ave-1-Jersey-City-NJ-07307,30 Sherman Ave #1,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Construction: Brick,,,,,,,,,,,
https://www.trulia.com/foreclosure/3185381167-300-Van-Nostrand-Ave-Jersey-City-NJ-07305,300 Van Nostrand Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3187840586-51-Gardner-Ave-Jersey-City-NJ-07304,51 Gardner Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Heating,Construction: Frame,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3187842471-434-Mallory-Ave-Jersey-City-NJ-07306,434 Mallory Ave,Jersey City,NJ,7306,n/a,Single Family Residential,2 Units,County: Hudson,,,,,,,,,,,
https://www.trulia.com/foreclosure/3187843774-27-Delaware-Ave-Jersey-City-NJ-07304,27 Delaware Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Parking: Underground/Basement,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3189624640-418-Virginia-Ave-Jersey-City-NJ-07304,418 Virginia Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Parking: Garage,Construction: Brick,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3196040155-649-Ocean-Ave-Jersey-City-NJ-07305,649 Ocean Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Parking: Garage,2 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3196045814-261-Grant-Ave-1-Jersey-City-NJ-07305,261 Grant Ave #1,Jersey City,NJ,7305,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3196053671-174-Bowers-St-Jersey-City-NJ-07307,174 Bowers St,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3199823024-10-Jefferson-Ave-Jersey-City-NJ-07306,10 Jefferson Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3200767383-2-Park-St-Jersey-City-NJ-07304,2 Park St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,1 Unit,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3200786108-84-Wilkinson-Ave-Jersey-City-NJ-07305,84 Wilkinson Ave,Jersey City,NJ,7305,n/a,Single Family Residential,Exterior Walls: Brick,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3202493322-39-Wales-Ave-Jersey-City-NJ-07306,39 Wales Ave,Jersey City,NJ,7306,n/a,Single Family Residential,2 Units,County: Hudson,,,,,,,,,,,
https://www.trulia.com/foreclosure/3203222914-173-Mallory-Ave-Jersey-City-NJ-07304,173 Mallory Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3204426450-8-Vreeland-Pl-Jersey-City-NJ-07305,8 Vreeland Pl,Jersey City,NJ,7305,n/a,Single Family Residential,2 Units,,,,,,,,,,,,
https://www.trulia.com/foreclosure/3206030801-201-Zabriskie-St-Jersey-City-NJ-07307,201 Zabriskie St,Jersey City,NJ,7307,n/a,Single Family Residential,Heating,Construction: Frame,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3207315631-218-Pine-St-Jersey-City-NJ-07304,218 Pine St,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3207364346-17-Suburbia-Ter-Jersey-City-NJ-07305,17 Suburbia Ter,Jersey City,NJ,7305,n/a,Single Family Residential,Parking: Garage,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207458574-3688-John-F-Kennedy-Blvd-Jersey-City-NJ-07307,3688 John F Kennedy Blvd,Jersey City,NJ,7307,n/a,Single Family Residential,Stories: 3 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207499560-135-Roosevelt-Ave-Jersey-City-NJ-07304,135 Roosevelt Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Stories: 2 story,Construction: Frame,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207514353-218-Academy-St-Jersey-City-NJ-07306,218 Academy St,Jersey City,NJ,7306,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207568409-77-Van-Reypen-St-Jersey-City-NJ-07306,77 Van Reypen St,Jersey City,NJ,7306,n/a,Single Family Residential,Heating,Style: Colonial,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207583862-8-Whitman-Ave-Jersey-City-NJ-07306,8 Whitman Ave,Jersey City,NJ,7306,n/a,Single Family Residential,Stories: 2 story with basement,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,
https://www.trulia.com/foreclosure/3207953334-480-Ocean-Ave-Jersey-City-NJ-07305,480 Ocean Ave,Jersey City,NJ,7305,n/a,,,,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207954351-291-2nd-St-Jersey-City-NJ-07302,291 2nd St,Jersey City,NJ,7302,n/a,Single Family Residential,Stories: 2 story with basement,Construction: Brick,,,,,,,,,,,
https://www.trulia.com/foreclosure/3207971368-12-Manning-Ave-Jersey-City-NJ-07304,12 Manning Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Built In 1900,1 Unit,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3209707920-104-Williams-Ave-Jersey-City-NJ-07304,104 Williams Ave,Jersey City,NJ,7304,n/a,Single Family Residential,Parking: Garage,3 Units,County: Hudson,,,,,,,,,,
https://www.trulia.com/foreclosure/3209710906-776-Grand-St-Jersey-City-NJ-07304,776 Grand St,Jersey City,NJ,7304,n/a,Single Family Residential,Exterior Walls: Brick,Basement: Basement (not specified),,,,,,,,,,,
