link,street,city,state,zip,year,price
https://www.trulia.com/property/3262922521-277-Garfield-Ave-Jersey-City-NJ-07305,277 Garfield Ave,Jersey City,NJ,7305,n/a,"295,000"
https://www.trulia.com/property/3262924569-96-Atlantic-St-Jersey-City-NJ-07304,96 Atlantic St,Jersey City,NJ,7304,n/a,"225,000"
https://www.trulia.com/property/3262924871-138-1-2-Broadway-1-Jersey-City-NJ-07306,138 1/2 Broadway #1,Jersey City,NJ,7306,n/a,"369,900"
https://www.trulia.com/property/3268656560-24-Wegman-Ct-Jersey-City-NJ-07305,24 Wegman Ct,Jersey City,NJ,7305,n/a,"299,500"
https://www.trulia.com/property/3268713940-700-Grove-Street-5j-Jersey-City-NJ-07302,700 Grove Street 5j,Jersey City,NJ,7302,n/a,"670,000"
https://www.trulia.com/property/3268725060-287-Pine-St-Jersey-City-NJ-07304,287 Pine St,Jersey City,NJ,7304,n/a,"200,000"
https://www.trulia.com/property/3261702178-201-Saint-Pauls-Ave-Jersey-City-NJ-07306,201 Saint Pauls Ave,Jersey City,NJ,7306,n/a,"210,000"
https://www.trulia.com/property/3260527032-467-Bergen-Ave-Jersey-City-NJ-07304,467 Bergen Ave,Jersey City,NJ,7304,n/a,"95,000"
https://www.trulia.com/property/3155619429-126-Webster-Ave-2D-Jersey-City-NJ-07307,126 Webster Ave #2D,Jersey City,NJ,7307,n/a,"615,000"
https://www.trulia.com/property/3260609938-357-4th-St-Jersey-City-NJ-07302,357 4th St,Jersey City,NJ,7302,n/a,"899,000"
https://www.trulia.com/property/3165933243-225-8th-St-Jersey-City-NJ-07302,225 8th St,Jersey City,NJ,7302,n/a,"2,485,000"
https://www.trulia.com/property/3170948658-423-2nd-St-Jersey-City-NJ-07302,423 2nd St,Jersey City,NJ,7302,n/a,"1,250,000"
https://www.trulia.com/property/1076413972-139-Ege-Ave-Jersey-City-NJ-07304,139 Ege Ave,Jersey City,NJ,7304,n/a,"529,000"
https://www.trulia.com/property/3262145670-192-Arlington-Ave-Jersey-City-NJ-07305,192 Arlington Ave,Jersey City,NJ,7305,n/a,"699,000"
https://www.trulia.com/property/1046153356-52-Bidwell-Ave-Jersey-City-NJ-07305,52 Bidwell Ave,Jersey City,NJ,7305,n/a,"199,000"
https://www.trulia.com/property/3254409550-180-5-Claremont-Ave-Jersey-City-NJ-07305,180.5 Claremont Ave,Jersey City,NJ,7305,n/a,"150,000"
https://www.trulia.com/property/3121371567-50-Dey-St-225-Jersey-City-NJ-07306,50 Dey St #225,Jersey City,NJ,7306,n/a,"529,000"
https://www.trulia.com/property/3260440202-102-Poplar-St-1-Jersey-City-NJ-07307,102 Poplar St #1,Jersey City,NJ,7307,n/a,"650,000"
https://www.trulia.com/property/3083298213-508-Mercer-St-Jersey-City-NJ-07306,508 Mercer St,Jersey City,NJ,7306,n/a,"569,000"
https://www.trulia.com/property/3073810094-12-Bright-St-1-Jersey-City-NJ-07302,12 Bright St #1,Jersey City,NJ,7302,n/a,"740,000"
https://www.trulia.com/property/3259943599-225-8th-St-Jersey-City-NJ-07302,225 8th St,Jersey City,NJ,7302,n/a,"2,485,000"
https://www.trulia.com/property/3082863002-100-Woodlawn-Ave-Jersey-City-NJ-07305,100 Woodlawn Ave,Jersey City,NJ,7305,n/a,"215,000"
https://www.trulia.com/property/3262100103-109-Grant-Ave-Jersey-City-NJ-07305,109 Grant Ave,Jersey City,NJ,7305,n/a,"329,000"
https://www.trulia.com/property/3262327917-45-River-Dr-S-2007-Jersey-City-NJ-07310,45 River Dr S #2007,Jersey City,NJ,7310,n/a,"579,000"
https://www.trulia.com/property/3261474449-473-Jersey-Ave-202-Jersey-City-NJ-07302,473 Jersey Ave #202,Jersey City,NJ,7302,n/a,"319,900"
https://www.trulia.com/property/1079502882-60-Erie-St-305-Jersey-City-NJ-07302,60 Erie St #305,Jersey City,NJ,7302,n/a,"849,000"
https://www.trulia.com/property/3262573117-204-206-Freeman-Ave-Jersey-City-NJ-07306,204-206 Freeman Ave,Jersey City,NJ,7306,1892,"294,192"
https://www.trulia.com/property/3114836948-700-Grove-St-12F-Jersey-City-NJ-07310,700 Grove St #12F,Jersey City,NJ,7310,2006,"910,000"
https://www.trulia.com/property/3261523486-204-North-St-3B-Jersey-City-NJ-07307,204 North St #3B,Jersey City,NJ,7307,n/a,"250,000"
https://www.trulia.com/property/3258034555-216-Sherman-Ave-2L-Jersey-City-NJ-07307,216 Sherman Ave #2L,Jersey City,NJ,7307,n/a,"214,000"
https://www.trulia.com/property/3243776052-700-Grove-St-4U-Jersey-City-NJ-07310,700 Grove St #4U,Jersey City,NJ,7310,n/a,"699,999"
https://www.trulia.com/property/3261032102-176-Sherman-Ave-304-Jersey-City-NJ-07307,176 Sherman Ave #304,Jersey City,NJ,7307,n/a,"529,000"
https://www.trulia.com/property/3261092086-300-Communipaw-Ave-39-Jersey-City-NJ-07304,300 Communipaw Ave #39,Jersey City,NJ,7304,n/a,"379,900"
https://www.trulia.com/property/3435679-236-McAdoo-Ave-Jersey-City-NJ-07305,236 McAdoo Ave,Jersey City,NJ,7305,n/a,"425,000"
https://www.trulia.com/property/1040655527-29-Cliff-St-Jersey-City-NJ-07306,29 Cliff St,Jersey City,NJ,7306,n/a,"379,000"
https://www.trulia.com/property/3262328035-7-Skillman-Ave-3-R-Jersey-City-NJ-07306,7 Skillman Ave #3 R,Jersey City,NJ,7306,n/a,"220,000"
https://www.trulia.com/property/3048243047-77-Hudson-St-1509-Jersey-City-NJ-07302,77 Hudson St #1509,Jersey City,NJ,7302,n/a,"985,000"
https://www.trulia.com/property/3243137751-3206-John-F-Kennedy-Blvd-Jersey-City-NJ-07306,3206 John F Kennedy Blvd,Jersey City,NJ,7306,n/a,"599,000"
https://www.trulia.com/property/3259844811-288-6th-St-Jersey-City-NJ-07302,288 6th St,Jersey City,NJ,7302,n/a,"2,299,999"
https://www.trulia.com/property/3260419899-153-Morgan-St-Jersey-City-NJ-07302,153 Morgan St,Jersey City,NJ,7302,n/a,"2,100,000"
https://www.trulia.com/property/3261156120-216-York-St-Jersey-City-NJ-07302,216 York St,Jersey City,NJ,7302,n/a,"1,250,000"
https://www.trulia.com/property/3059762627-2-2nd-St-3305-Jersey-City-NJ-07302,2 2nd St #3305,Jersey City,NJ,7302,n/a,"2,050,000"
https://www.trulia.com/property/3212355363-65-2nd-St-2609-Jersey-City-NJ-07302,65 2nd St #2609,Jersey City,NJ,7302,n/a,"1,550,000"
https://www.trulia.com/property/3260444167-14-Kissam-Ct-11N-Jersey-City-NJ-07305,14 Kissam Ct #11N,Jersey City,NJ,7305,n/a,"532,000"
https://www.trulia.com/property/1034107446-1161-Summit-Ave-Jersey-City-NJ-07307,1161 Summit Ave,Jersey City,NJ,7307,1907,"495,000"
https://www.trulia.com/property/3261387461-201-Marin-Blvd-1011-Jersey-City-NJ-07302,201 Marin Blvd #1011,Jersey City,NJ,7302,n/a,"2,395,000"
https://www.trulia.com/property/3261118186-225-Saint-Pauls-Ave-14R-Jersey-City-NJ-07306,225 Saint Pauls Ave #14R,Jersey City,NJ,7306,n/a,"350,000"
https://www.trulia.com/property/3262118857-20-Newport-Pkwy-2312-Jersey-City-NJ-07310,20 Newport Pkwy #2312,Jersey City,NJ,7310,n/a,"1,200,000"
https://www.trulia.com/property/3046581979-277-Harrison-Ave-2E-Jersey-City-NJ-07304,277 Harrison Ave #2E,Jersey City,NJ,7304,n/a,"185,000"
https://www.trulia.com/property/1096289031-40-Constitution-Way-205-Jersey-City-NJ-07305,40 Constitution Way #205,Jersey City,NJ,7305,n/a,"219,900"
https://www.trulia.com/property/3023469191-4-Beacon-Way-506-Jersey-City-NJ-07304,4 Beacon Way #506,Jersey City,NJ,7304,n/a,"425,000"
https://www.trulia.com/property/3262574165-220-222-Olean-Ave-Jersey-City-NJ-07306,220-222 Olean Ave,Jersey City,NJ,7306,n/a,"322,445"
https://www.trulia.com/property/3223082632-77-Hudson-St-4501-Jersey-City-NJ-07302,77 Hudson St #4501,Jersey City,NJ,7302,n/a,"1,900,000"
https://www.trulia.com/property/3262553601-96-Constitution-Way-TH-Jersey-City-NJ-07305,96 Constitution Way #TH,Jersey City,NJ,7305,n/a,"1,429,000"
https://www.trulia.com/property/3260445659-102-Poplar-St-2-Jersey-City-NJ-07307,102 Poplar St #2,Jersey City,NJ,7307,n/a,"650,000"
https://www.trulia.com/property/3262600397-39-Orient-Ave-Jersey-City-NJ-07305,39 Orient Ave,Jersey City,NJ,7305,n/a,"399,000"
https://www.trulia.com/property/3260632079-134-Clerk-St-Jersey-City-NJ-07305,134 Clerk St,Jersey City,NJ,7305,n/a,"300,000"
https://www.trulia.com/property/3010416543-15-Freedomway-311-Jersey-City-NJ-07305,15 Freedomway #311,Jersey City,NJ,7305,n/a,"315,000"
https://www.trulia.com/property/3242713171-4-Constellation-Pl-204-Jersey-City-NJ-07305,4 Constellation Pl #204,Jersey City,NJ,7305,n/a,"430,000"
https://www.trulia.com/property/1043235089-37-Terrace-Ave-Jersey-City-NJ-07307,37 Terrace Ave,Jersey City,NJ,7307,n/a,"559,000"
https://www.trulia.com/property/3261531580-88-Morgan-St-7-4-Jersey-City-NJ-07302,88 Morgan St #7-4,Jersey City,NJ,7302,n/a,"3,200,000"
https://www.trulia.com/property/3262471624-427-429-Martin-Luther-King-Jr-Dr-Jersey-City-NJ-07304,427-429 Martin Luther King Jr Dr,Jersey City,NJ,7304,1900,"1,400,000"
https://www.trulia.com/property/3260404721-62-Jefferson-Ave-Jersey-City-NJ-07306,62 Jefferson Ave,Jersey City,NJ,7306,n/a,"779,000"
https://www.trulia.com/property/3259545027-41-Broadway-205-Jersey-City-NJ-07306,41 Broadway #205,Jersey City,NJ,7306,n/a,"365,000"
https://www.trulia.com/property/3260096855-41-Oxford-Ave-Jersey-City-NJ-07304,41 Oxford Ave,Jersey City,NJ,7304,2004,"268,909"
https://www.trulia.com/property/3232100161-88-Morgan-St-3008-Jersey-City-NJ-07302,88 Morgan St #3008,Jersey City,NJ,7302,n/a,"748,888"
https://www.trulia.com/property/3262399282-1-Congress-St-C4-Jersey-City-NJ-07307,1 Congress St #C4,Jersey City,NJ,7307,n/a,"369,000"
https://www.trulia.com/property/3260996920-26-Swan-Ct-TH-Jersey-City-NJ-07305,26 Swan Ct #TH,Jersey City,NJ,7305,n/a,"399,900"
https://www.trulia.com/property/3261003749-52-Harrison-Ave-Jersey-City-NJ-07304,52 Harrison Ave,Jersey City,NJ,7304,n/a,"599,000"
https://www.trulia.com/property/1040548760-689-Luis-Munoz-Marin-Blvd-1008-Jersey-City-NJ-07310,689 Luis Munoz Marin Blvd #1008,Jersey City,NJ,7310,n/a,"475,000"
https://www.trulia.com/property/3262153846-430-Ogden-Ave-4-Jersey-City-NJ-07307,430 Ogden Ave #4,Jersey City,NJ,7307,n/a,"725,000"
https://www.trulia.com/property/3003410184-55-Bowers-St-2-Jersey-City-NJ-07307,55 Bowers St #2,Jersey City,NJ,7307,n/a,"256,000"
https://www.trulia.com/property/3039233190-135-Montgomery-St-6A-Jersey-City-NJ-07302,135 Montgomery St #6A,Jersey City,NJ,7302,n/a,"449,000"
https://www.trulia.com/property/3262184585-8-Westminster-Ln-Jersey-City-NJ-07305,8 Westminster Ln,Jersey City,NJ,7305,n/a,"319,900"
https://www.trulia.com/property/3260784620-20-Newport-Pkwy-1603-Jersey-City-NJ-07310,20 Newport Pkwy #1603,Jersey City,NJ,7310,n/a,"789,888"
https://www.trulia.com/property/3230238423-50-Birch-St-Jersey-City-NJ-07305,50 Birch St,Jersey City,NJ,7305,n/a,"499,000"
https://www.trulia.com/property/3262312115-104-Palisade-Ave-B2-Jersey-City-NJ-07306,104 Palisade Ave #B2,Jersey City,NJ,7306,n/a,"365,000"
https://www.trulia.com/property/3002020213-177-Belmont-Ave-Jersey-City-NJ-07304,177 Belmont Ave,Jersey City,NJ,7304,n/a,"525,000"
https://www.trulia.com/property/3237203433-140-Bay-St-A3-Jersey-City-NJ-07302,140 Bay St #A3,Jersey City,NJ,7302,n/a,"899,000"
https://www.trulia.com/property/3261338297-95-Irving-St-Jersey-City-NJ-07307,95 Irving St,Jersey City,NJ,7307,n/a,"459,000"
https://www.trulia.com/property/3262303696-41-Broadway-102-Jersey-City-NJ-07306,41 Broadway #102,Jersey City,NJ,7306,n/a,"695,000"
https://www.trulia.com/property/3262305553-41-Broadway-202-Jersey-City-NJ-07306,41 Broadway #202,Jersey City,NJ,7306,n/a,"695,000"
https://www.trulia.com/property/3260651484-324-Baldwin-Ave-2R-Jersey-City-NJ-07306,324 Baldwin Ave #2R,Jersey City,NJ,7306,n/a,"409,000"
https://www.trulia.com/property/3014707812-1-Independence-Way-408-Jersey-City-NJ-07305,1 Independence Way #408,Jersey City,NJ,7305,2000,"337,803"
https://www.trulia.com/property/3157466530-151-Culver-Ave-Jersey-City-NJ-07305,151 Culver Ave,Jersey City,NJ,7305,n/a,"469,900"
https://www.trulia.com/property/3261086535-700-Grove-St-PH-12A-Jersey-City-NJ-07310,700 Grove St #PH 12A,Jersey City,NJ,7310,n/a,"789,000"
https://www.trulia.com/property/3262227579-430-Ogden-Ave-4-Jersey-City-NJ-07307,430 Ogden Ave #4,Jersey City,NJ,7307,n/a,"725,000"
https://www.trulia.com/property/3261782567-201-Marin-Blvd-1018-Jersey-City-NJ-07302,201 Marin Blvd #1018,Jersey City,NJ,7302,2007,"678,000"
https://www.trulia.com/property/1034067596-1164-Summit-Ave-Jersey-City-NJ-07307,1164 Summit Ave,Jersey City,NJ,7307,n/a,"529,999"
https://www.trulia.com/property/3209198474-198-Linden-Ave-Jersey-City-NJ-07305,198 Linden Ave,Jersey City,NJ,7305,n/a,"299,000"
https://www.trulia.com/property/3262098861-85-Winfield-Ave-Jersey-City-NJ-07305,85 Winfield Ave,Jersey City,NJ,7305,n/a,"649,000"
https://www.trulia.com/property/1025489778-44-Delmar-Rd-Jersey-City-NJ-07305,44 Delmar Rd,Jersey City,NJ,7305,n/a,"399,000"
https://www.trulia.com/property/3261106604-77-Hudson-St-3403-Jersey-City-NJ-07302,77 Hudson St #3403,Jersey City,NJ,7302,n/a,"1,799,998"
https://www.trulia.com/property/3260909912-62-68-Monitor-St-Jersey-City-NJ-07304,62 68 Monitor St,Jersey City,NJ,7304,n/a,"3,800,000"
https://www.trulia.com/property/3262002072-82-Prospect-St-Jersey-City-NJ-07307,82 Prospect St,Jersey City,NJ,7307,n/a,"999,000"
https://www.trulia.com/property/3111864159-131-New-York-Ave-Jersey-City-NJ-07307,131 New York Ave,Jersey City,NJ,7307,n/a,"415,000"
https://www.trulia.com/property/3010207797-10-Huron-Ave-Jersey-City-NJ-07306,10 Huron Ave,Jersey City,NJ,7306,n/a,"250,000"
https://www.trulia.com/property/3016851144-4-Beacon-Way-403-Jersey-City-NJ-07304,4 Beacon Way #403,Jersey City,NJ,7304,1988,"337,670"
https://www.trulia.com/property/3035640362-146-St-Pauls-Ave-Jersey-City-NJ-07306,146 St Pauls Ave,Jersey City,NJ,7306,n/a,"425,000"
https://www.trulia.com/property/3066365881-405-Bergen-Ave-Jersey-City-NJ-07304,405 Bergen Ave,Jersey City,NJ,7304,n/a,"355,000"
https://www.trulia.com/property/3263045781-32-Manhattan-Ave-Jersey-City-NJ-07307,32 Manhattan Ave,Jersey City,NJ,7307,n/a,"499,000"
https://www.trulia.com/property/3263054136-462-W-Side-Ave-Jersey-City-NJ-07304,462 W Side Ave,Jersey City,NJ,7304,n/a,"375,000"
https://www.trulia.com/property/3142366758-20-2nd-St-1006-Jersey-City-NJ-07302,20 2nd St #1006,Jersey City,NJ,7302,n/a,"688,000"
https://www.trulia.com/property/1043262275-65-Terhune-Ave-Jersey-City-NJ-07305,65 Terhune Ave,Jersey City,NJ,7305,n/a,"485,000"
https://www.trulia.com/property/1050611842-20-Wegman-Pkwy-Jersey-City-NJ-07305,20 Wegman Pkwy,Jersey City,NJ,7305,n/a,"479,000"
https://www.trulia.com/property/3195304919-28-Morton-Pl-Jersey-City-NJ-07305,28 Morton Pl,Jersey City,NJ,7305,n/a,"649,000"
https://www.trulia.com/property/3262898823-199-Summit-Ave-200-Jersey-City-NJ-07304,199 Summit Ave #200,Jersey City,NJ,7304,n/a,"3,250,000"
https://www.trulia.com/property/3262966620-69-71-Baldwin-Ave-Jersey-City-NJ-07306,69-71 Baldwin Ave,Jersey City,NJ,7306,n/a,"2,999,700"
https://www.trulia.com/property/3262972812-157-Sherman-Ave-Jersey-City-NJ-07307,157 Sherman Ave,Jersey City,NJ,7307,n/a,"625,000"
https://www.trulia.com/property/3263007067-70-Charles-St-Jersey-City-NJ-07307,70 Charles St,Jersey City,NJ,7307,1910,"695,000"
https://www.trulia.com/property/3263014997-230-5-4th-St-Jersey-City-NJ-07302,230.5 4th St,Jersey City,NJ,7302,n/a,"1,250,000"
https://www.trulia.com/property/3263025823-4-1-2-Mercer-St-Jersey-City-NJ-07302,4 1/2 Mercer St,Jersey City,NJ,7302,n/a,"1,575,000"
https://www.trulia.com/property/3263053941-6-Mercer-St-Jersey-City-NJ-07302,6 Mercer St,Jersey City,NJ,7302,n/a,"2,150,000"
https://www.trulia.com/property/3263089464-573-Jersey-Ave-Jersey-City-NJ-07302,573 Jersey Ave,Jersey City,NJ,7302,n/a,"1,200,000"
https://www.trulia.com/property/3268571839-4-E-Bidwell-Ave-Jersey-City-NJ-07305,4 E Bidwell Ave,Jersey City,NJ,7305,n/a,"449,999"
https://www.trulia.com/property/3268669653-29-Halfmoon-Isle-Jersey-City-NJ-07305,29 Halfmoon Isle,Jersey City,NJ,7305,n/a,"1,395,000"
https://www.trulia.com/property/3262792989-201-Marin-Blvd-610-Jersey-City-NJ-07302,201 Marin Blvd #610,Jersey City,NJ,7302,n/a,"749,999"
https://www.trulia.com/property/3229582752-424-W-Side-Ave-Jersey-City-NJ-07305,424 W Side Ave,Jersey City,NJ,7305,n/a,"550,000"
https://www.trulia.com/property/3262783591-42-Jefferson-Ave-Jersey-City-NJ-07306,42 Jefferson Ave,Jersey City,NJ,7306,n/a,"825,000"
https://www.trulia.com/property/3157149454-13-Seidler-St-Jersey-City-NJ-07304,13 Seidler St,Jersey City,NJ,7304,n/a,"369,000"
https://www.trulia.com/property/3262181549-43-Van-Wagenen-Ave-4D-Jersey-City-NJ-07306,43 Van Wagenen Ave #4D,Jersey City,NJ,7306,n/a,"260,000"
https://www.trulia.com/property/3260812106-23-Belvidere-Ave-Jersey-City-NJ-07304,23 Belvidere Ave,Jersey City,NJ,7304,1990,"166,900"
https://www.trulia.com/property/3262192720-29-Tottenham-Ct-Jersey-City-NJ-07305,29 Tottenham Ct,Jersey City,NJ,7305,n/a,"399,900"
https://www.trulia.com/property/3261975685-201-Marin-Blvd-810-Jersey-City-NJ-07302,201 Marin Blvd #810,Jersey City,NJ,7302,n/a,"749,990"
https://www.trulia.com/property/3261931129-3-Swan-Ct-TH-Jersey-City-NJ-07305,3 Swan Ct #TH,Jersey City,NJ,7305,n/a,"399,900"
https://www.trulia.com/property/3154323539-25-Hudson-St-104-Jersey-City-NJ-07302,25 Hudson St #104,Jersey City,NJ,7302,n/a,"1,299,000"
https://www.trulia.com/property/3207438644-28-Van-Cleef-St-Jersey-City-NJ-07305,28 Van Cleef St,Jersey City,NJ,7305,n/a,"499,000"
https://www.trulia.com/property/3260655825-88-Morgan-St-Jersey-City-NJ-07302,88 Morgan St,Jersey City,NJ,7302,n/a,"748,800"
https://www.trulia.com/property/3261222923-31-Cedar-St-Jersey-City-NJ-07305,31 Cedar St,Jersey City,NJ,7305,n/a,"305,000"
https://www.trulia.com/property/1041073157-143-Arlington-Ave-Jersey-City-NJ-07305,143 Arlington Ave,Jersey City,NJ,7305,n/a,"600,000"
https://www.trulia.com/property/3261486403-1-2nd-St-2004-Jersey-City-NJ-07302,1 2nd St #2004,Jersey City,NJ,7302,n/a,"999,999"
https://www.trulia.com/property/3061914088-330-Newark-Ave-Jersey-City-NJ-07302,330 Newark Ave,Jersey City,NJ,7302,n/a,"1,799,900"
https://www.trulia.com/property/3261075971-830-Ocean-Ave-Jersey-City-NJ-07304,830 Ocean Ave,Jersey City,NJ,7304,n/a,"699,000"
https://www.trulia.com/property/3234996657-14-1-2-Corbin-Ave-Jersey-City-NJ-07306,14 1/2 Corbin Ave,Jersey City,NJ,7306,n/a,"399,000"
https://www.trulia.com/property/3262193265-29-Tottenham-Ct-Jersey-City-NJ-07305,29 Tottenham Ct,Jersey City,NJ,7305,2000,"399,900"
https://www.trulia.com/property/3261982348-147-Custer-Ave-Jersey-City-NJ-07305,147 Custer Ave,Jersey City,NJ,7305,n/a,"270,000"
https://www.trulia.com/property/3098527444-138-St-Pauls-Ave-Jersey-City-NJ-07306,138 St Pauls Ave,Jersey City,NJ,7306,n/a,"999,999"
https://www.trulia.com/property/3261183887-44-Corbin-Ave-Jersey-City-NJ-07306,44 Corbin Ave,Jersey City,NJ,7306,n/a,"859,000"
https://www.trulia.com/property/3261562794-15-Spring-St-Jersey-City-NJ-07305,15 Spring St,Jersey City,NJ,7305,n/a,"459,000"
https://www.trulia.com/property/3260824429-77-Hudson-St-PH4806-Jersey-City-NJ-07302,77 Hudson St #PH4806,Jersey City,NJ,7302,n/a,"1,999,888"
https://www.trulia.com/property/3008175631-300-Communipaw-Ave-102-Jersey-City-NJ-07304,300 Communipaw Ave #102,Jersey City,NJ,7304,n/a,"369,900"
https://www.trulia.com/property/3199213170-77-Hudson-St-4111-Jersey-City-NJ-07302,77 Hudson St #4111,Jersey City,NJ,7302,n/a,"899,000"
https://www.trulia.com/property/3261999708-1-Intrepid-Pl-NA-Jersey-City-NJ-07305,1 Intrepid Pl #NA,Jersey City,NJ,7305,n/a,"999,900"
https://www.trulia.com/property/3260697626-115-Winfield-Ave-Jersey-City-NJ-07305,115 Winfield Ave,Jersey City,NJ,7305,n/a,"499,915"
https://www.trulia.com/property/3261780205-662-Liberty-Ave-Jersey-City-NJ-07307,662 Liberty Ave,Jersey City,NJ,7307,n/a,"485,000"
https://www.trulia.com/property/3261818122-50-Dey-St-457-Jersey-City-NJ-07306,50 Dey St #457,Jersey City,NJ,7306,n/a,"640,000"
https://www.trulia.com/property/1054042039-225-Saint-Pauls-Ave-11H-Jersey-City-NJ-07306,225 Saint Pauls Ave #11H,Jersey City,NJ,7306,n/a,"355,000"
https://www.trulia.com/property/3261941374-50-Dey-St-24-Jersey-City-NJ-07306,50 Dey St #24,Jersey City,NJ,7306,n/a,"415,000"
https://www.trulia.com/property/3260812628-23-Belvidere-Ave-Jersey-City-NJ-07304,23 Belvidere Ave,Jersey City,NJ,7304,n/a,"166,900"
https://www.trulia.com/property/3260708263-1-Greene-St-311-Jersey-City-NJ-07302,1 Greene St #311,Jersey City,NJ,7302,1986,"749,000"
https://www.trulia.com/property/3260618274-90-Randolph-Ave-Jersey-City-NJ-07305,90 Randolph Ave,Jersey City,NJ,7305,n/a,"699,000"
https://www.trulia.com/property/3206276214-4-Beacon-Way-712-Jersey-City-NJ-07304,4 Beacon Way #712,Jersey City,NJ,7304,n/a,"415,000"
https://www.trulia.com/property/3062961932-117-Saint-Pauls-Ave-Jersey-City-NJ-07306,117 Saint Pauls Ave,Jersey City,NJ,7306,n/a,"825,000"
https://www.trulia.com/property/3110301131-248-Randolph-Ave-Jersey-City-NJ-07304,248 Randolph Ave,Jersey City,NJ,7304,n/a,"850,500"
https://www.trulia.com/property/3238500178-73-Irving-St-Jersey-City-NJ-07307,73 Irving St,Jersey City,NJ,7307,n/a,"629,000"
https://www.trulia.com/property/3261184743-40-Corbin-Ave-Jersey-City-NJ-07306,40 Corbin Ave,Jersey City,NJ,7306,n/a,"829,000"
https://www.trulia.com/property/3261969426-84-Palisade-Ave-Jersey-City-NJ-07306,84 Palisade Ave,Jersey City,NJ,7306,n/a,"719,999"
https://www.trulia.com/property/3055581080-10-Regent-St-501-Jersey-City-NJ-07302,10 Regent St #501,Jersey City,NJ,7302,n/a,"860,000"
https://www.trulia.com/property/3261331001-30-Walnut-St-Jersey-City-NJ-07305,30 Walnut St,Jersey City,NJ,7305,n/a,"278,917"
https://www.trulia.com/property/3261765461-356-Armstrong-Ave-Jersey-City-NJ-07305,356 Armstrong Ave,Jersey City,NJ,7305,n/a,"349,000"
https://www.trulia.com/property/3261997467-6-Tellicherry-Ct-TH-Jersey-City-NJ-07305,6 Tellicherry Ct #TH,Jersey City,NJ,7305,n/a,"399,900"
https://www.trulia.com/property/3261414928-300-Communipaw-Ave-23-Jersey-City-NJ-07304,300 Communipaw Ave #23,Jersey City,NJ,7304,n/a,"364,900"
https://www.trulia.com/property/3260178871-176-Summit-Ave-Jersey-City-NJ-07304,176 Summit Ave,Jersey City,NJ,7304,n/a,"1,399,000"
https://www.trulia.com/property/3261540430-6-Alder-St-Jersey-City-NJ-07305,6 Alder St,Jersey City,NJ,7305,n/a,"280,487"
https://www.trulia.com/property/3261784531-186-Wayne-St-123D-Jersey-City-NJ-07302,186 Wayne St #123D,Jersey City,NJ,7302,n/a,"515,000"
https://www.trulia.com/property/3052026265-389-Washington-St-11J-Jersey-City-NJ-07302,389 Washington St #11J,Jersey City,NJ,7302,n/a,"699,000"
https://www.trulia.com/property/3256738540-126-Dudley-St-104-Jersey-City-NJ-07302,126 Dudley St #104,Jersey City,NJ,7302,2007,"624,900"
https://www.trulia.com/property/3261552520-10-Regent-St-218-Jersey-City-NJ-07302,10 Regent St #218,Jersey City,NJ,7302,n/a,"621,800"
https://www.trulia.com/property/3261598459-321-Pacific-Ave-3-3-Jersey-City-NJ-07304,321 Pacific Ave #3 3,Jersey City,NJ,7304,n/a,"279,000"
https://www.trulia.com/property/3260900089-159-2nd-St-1202-Jersey-City-NJ-07302,159 2nd St #1202,Jersey City,NJ,7302,n/a,"925,000"
https://www.trulia.com/property/3256829856-201-Marin-Blvd-2-712-Jersey-City-NJ-07302,201 Marin Blvd #2-712,Jersey City,NJ,7302,n/a,"735,000"
https://www.trulia.com/property/3259809741-247-Cambridge-Ave-2-Jersey-City-NJ-07307,247 Cambridge Ave #2,Jersey City,NJ,7307,n/a,"479,000"
https://www.trulia.com/property/3259810128-247-Cambridge-Ave-3-Jersey-City-NJ-07307,247 Cambridge Ave #3,Jersey City,NJ,7307,n/a,"495,000"
https://www.trulia.com/property/3260488741-673675-Bergen-Ave-2b-Jersey-City-NJ-07304,673675 Bergen Ave 2b,Jersey City,NJ,7304,1910,"174,900"
https://www.trulia.com/property/3261110890-88-Morgan-St-4306-Jersey-City-NJ-07302,88 Morgan St #4306,Jersey City,NJ,7302,n/a,"788,888"
https://www.trulia.com/property/3261399882-201-Marin-Blvd-1424-Jersey-City-NJ-07302,201 Marin Blvd #1424,Jersey City,NJ,7302,n/a,"645,000"
https://www.trulia.com/property/3261725020-149-Essex-St-5M-Jersey-City-NJ-07302,149 Essex St #5M,Jersey City,NJ,7302,2006,"850,000"
https://www.trulia.com/property/3241796399-9-Atlas-Ct-PH-Jersey-City-NJ-07305,9 Atlas Ct #PH,Jersey City,NJ,7305,n/a,"544,500"
https://www.trulia.com/property/39842506-18-Howard-Pl-Jersey-City-NJ-07306,18 Howard Pl,Jersey City,NJ,7306,n/a,"449,000"
https://www.trulia.com/property/3261149572-201-Marin-Blvd-2-401-Jersey-City-NJ-07302,201 Marin Blvd #2-401,Jersey City,NJ,7302,n/a,"941,000"
https://www.trulia.com/property/3065601742-26-Irving-St-Jersey-City-NJ-07307,26 Irving St,Jersey City,NJ,7307,n/a,"1,200,000"
https://www.trulia.com/property/3260829670-24-Lyon-Ct-Jersey-City-NJ-07305,24 Lyon Ct,Jersey City,NJ,7305,n/a,"449,000"
